ticket_id,order_id,pax_id,merchant_id,merchant_name,brand_name,merchant_segment,ticket_type,phoenix_disposition,rna_amount_sgd,ItemName,ItemQuantity,ItemPriceInMinorUnits,TotalRefundPriceInMin,entity_id,entity_type,max_predict_gmv,min_predict_gmv,avg_predict_gmv,latest_predict_gmv,avg_gmv_percentile,max_predict_revenue,min_predict_revenue,avg_predict_revenue,latest_predict_revenue,avg_revenue_percentile,max_predict_profit,min_predict_profit,avg_predict_profit,latest_predict_profit,avg_profit_percentile,extracted_text,description,date_local
576240128,215128-C6NZJB2UVGAYUA,215128,4-C2CDRB6HPFJCVX,Ya Kun Kaya Toast - Bedok Mall,Ya Kun Kaya Toast,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,2.2,Set A - Kaya Toast with Butter Set,1,630,220,215128,PAX_ID,160.68,159.22,160.05,160.68,0.9902,28.96,26.07,27.99,28.94,0.9832,1.72,1.44,1.613333333,1.68,0.7711,Missing eggs,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 1X  Set A - Kaya Toast with Butter Set  Please describe the issue with the item: Missing eggs",29/6/24
573191929,837234-C6NHRYXDPAXKJ2,837234,4-CY3TEJBBV6LZTJ,Burger King - Pasir Ris Sports Centre,Burger King,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,837234,PAX_ID,160.2,158.85,159.6766667,159.98,0.9894,28.99,28.92,28.96,28.92,0.9939,1.37,-0.34,0.29,-0.34,0.4356, Missing fries,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Tendergrill Chicken Meal1X  Fries Large  Description: Missing fries,19/6/24
576267288,113129673-C6NZJYJ2L22VPA,113129673,4-C4BTEFWDJA4FSE,Itea - Coronation Plaza,Itea,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1,Coco Shiok,0,570,0,113129673,PAX_ID,160.52,159.57,159.9666667,159.57,0.99,28.96,28.22,28.64666667,28.76,0.9882,12.98,12.89,12.94,12.95,0.9938,"missing add-ons to the drink, specifically the aloe vera ","What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: Coco Shiok1X  Coco Shiok1X  Tall-L1X  50%1X  Aloe Vera  Please describe the issue with the item: missing add-ons to the drink, specifically the aloe vera ",29/6/24
573117912,162628254-C6NHNJCFRRCGPE,162628254,4-C3BVR7XGT7K3N2,Dim Sum Affair (Koufu) - HDB Hub,Dim Sum Affair 多一籠,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5.2,Kaya Butter Toast Set C 土司套餐C,1,520,520,162628254,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,7.29,4.16,5.256666667,4.32,0.9241, Missing the hot coffee under the toast set. Only received the toast and eggs. ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Kaya Butter Toast Set C 土司套餐C  Description: Missing the hot coffee under the toast set. Only received the toast and eggs. ,19/6/24
572846612,21552458-C6NGTCMCA3UDVT,21552458,4-C6BKNA42BBTKEN,Popeyes (Flagship Store) - Tampines 1,Popeyes,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,21552458,PAX_ID,143.71,138.64,141.2766667,138.64,0.9753,27.69,27.14,27.35666667,27.14,0.9801,10.35,9.55,9.99,9.55,0.9699, Only sauce cajun sauce never give ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Poppy Power Chicken Box1X  1 Cajun Gravy  Description: Only sauce cajun sauce never give ,18/6/24
572626997,26530974-C6NGEACCDCE1AE,26530974,4-C6LESBMWBAMTET,Gong Yuan Ma La Tang - Waterway Point,Gong Yuan Ma La Tang,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,10.75,,0,0,0,26530974,PAX_ID,158.95,149.22,153.9633333,149.22,0.983,27.87,26.66,27.25333333,26.66,0.9796,1.87,1.35,1.656666667,1.75,0.7756, Missing ingredients and the portion is very very little which one don't think it weigh accordingly.. very disappointing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Tomato Soup 番茄汤1X  (B) Flat Ngoh Hiang 扁香  (1pc)(D)1X  (T) Ring Roll 铃铃卷 (2pcs)(D)Chinese Sesame Mala Dressing (Dry) 中华麻辣拌1X  (M) Pork Belly 五花肉片 (80gm)(D)1X  (M) Chicken Slice 鸡肉片 (80gm)(D)1X  (N) Tang Hun 龙口粉丝 (150gm)(D)  Description: Missing ingredients and the portion is very very little which one don't think it weigh accordingly.. very disappointing ,17/6/24
569995263,5027908-C6M3JCKAA76KKA,5027908,SGDD04952,McDonald's - Beauty World,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,8.8,Hershey’s McFlurry®,1,390,390,5027908,PAX_ID,160.91,154.87,158.2966667,154.87,0.9871,28.96,28.81,28.86,28.96,0.9912,12.99,12.78,12.86666667,12.83,0.9921, Missing order not inside the sealed bag also,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Hershey’s McFlurry®  Description: Missing order not inside the sealed bag also,9/6/24
569357974,2732875-C6M1NTNCCXB1RN,2732875,4-C2CFNNVGRGE2NX,Lau Wang Claypot - Singapore Post Centre,Lau Wang Claypot,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.8,D2. Homemade Luo Han Guo With Longan 桂圆罗汉果茶,1,290,290,2732875,PAX_ID,160.37,148.94,155.49,157.16,0.9842,28.96,28.73,28.82666667,28.96,0.9906,6.53,5.01,5.996666667,6.45,0.9354," I didn’t receive my luo han guoChat summary: CHATBOT: Hello, Alyssa DC 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: I didn’t receive my luo han guo from my lau wang orderCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: D2. Homemade Luo Han Guo With Longan 桂圆罗汉果茶1X  D2. Homemade Luo Han Guo With Longan 桂圆罗汉果茶1X  Cold  Description: I didn’t receive my luo han guoChat summary: CHATBOT: Hello, Alyssa DC 👋CHATBOT: Please tell us how we can assist you with this by writing it all in one single message, and we'll try to find the right solution for you. 🙏USER: I didn’t receive my luo han guo from my lau wang orderCHATBOT: Got it. Check out the options below, they might be just what you need.USER: I have a missing or incorrect orderCHATBOT: We are really sorry for your experience. This shouldn't have happened and we will take steps to address it with the merchant.CHATBOT: Please report the issue within 12 hours of receiving your order so that we can investigate and refund the missing item to you.CHATBOT: You will hear back from us in 24 hours.USER: Report issue via form",7/6/24
574264724,14180778-C6NTNNEETYDTMA,14180778,4-CZCEJLDTTE2TMA,Tangmen - Orchard Plaza,Tangmen,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,4.8,烤羊肉串Mutton Skewers,2,120,240,14180778,PAX_ID,115.9,113.54,114.9366667,115.9,0.962,24.91,23.69,24.25,24.91,0.9685,12.98,12.16,12.44666667,12.2,0.987,"only counted 20 skewers total, i ordered 24","What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: instruction  Affected items: 3X  烤羊肉串Mutton Skewers3X  牛肉串Beef String3X  烤猪肉串Pork Skewers  Please describe the issue with the item: only counted 20 skewers total, i ordered 24",22/6/24
576510284,366603202-C6N1ENTANCEGA6,366603202,4-C6K3KE6HVCJATX,Xiang Xiang 湘香湖南菜 - Nex,Xiang Xiang 湘香湖南菜,Micro,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.96,Steam Rice/Bowl  五常大米饭/碗,1,196,196,366603202,PAX_ID,116.69,91.54,104.8766667,116.69,0.9558,26.81,25.52,25.98666667,26.81,0.9745,12.68,12.42,12.52333333,12.42,0.9877,"you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: 1X  Steam Rice/Bowl  五常大米饭/碗  Please describe the issue with the item: 少送一份米饭","What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: 1X  Steam Rice/Bowl  五常大米饭/碗  Please describe the issue with the item: 少送一份米饭",30/6/24
571520921,11229981-C6NDJKE3KEDKTT,11229981,4-C6MZLAJ1AZMGGA,Playmade - Velocity @ Novena Square,Playmade,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,26.5,M Lychee Milk Tea,1,520,520,11229981,PAX_ID,160.81,125.74,149.0333333,125.74,0.9797,29,28.98,28.99,29,0.9956,12.3,8.88,11.02333333,12.3,0.9766," Missing lychee tea, black sesame egglet and Somersby tumbler! My order arrived incomplete!!","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  M Lychee Milk Tea1X  Black Sesame Egglet (G)1X  (M) Somersby 0.0 Apple Tea (Bundle)  Description: Missing lychee tea, black sesame egglet and Somersby tumbler! My order arrived incomplete!!",14/6/24
576138387,285747150-C6NZDBXFAB6FGN,285747150,SGDD08354,McDonald's - Rivervale Plaza,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.9,Snickers® McFlurry®,1,390,390,285747150,PAX_ID,160.91,160.05,160.55,160.69,0.9919,22.05,21.13,21.64666667,21.13,0.9599,5.94,5.15,5.413333333,5.15,0.9267, no icecream grab driver told me ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Snickers® McFlurry®  Description: no icecream grab driver told me ,29/6/24
573771722,164875333-C6NKHGKCAJNVUE,164875333,4-C6LTRTW3TF4JKE,Ding Ji - Pasir Ris,Ding Ji,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.9,叻沙 Laksa,1,690,690,164875333,PAX_ID,13.8,13.33,13.64,13.33,0.7317,3.34,3.33,3.333333333,3.33,0.7471,-0.87,-0.92,-0.886666667,-0.87,0.0158, ordered 3 items but laksa was missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  叻沙 Laksa  Description: ordered 3 items but laksa was missing,21/6/24
573176957,300343691-C6NHRRBWTK6EGE,300343691,4-CY3TEKWWG2DXVT,Burger King - Yishun Town Square,Burger King,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,11.25,Ultimate Angus Mushroom Swiss,1,1125,1125,300343691,PAX_ID,124.13,120.28,121.6433333,124.13,0.9655,20.65,20,20.28666667,20.21,0.9553,6.97,6.43,6.78,6.43,0.9446, Ultimate angus mushroom with cheese was missing,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Ultimate Angus Mushroom Swiss  Description: Ultimate angus mushroom with cheese was missing,19/6/24
575138252,34725947-C6NWCX3EVJ22RE,34725947,4-C4MXECMBFBWYJ6,Wingstop - Macpherson,Wingstop,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,5,,,,,34725947,PAX_ID,159.87,158.67,159.4366667,158.67,0.9889,28.85,24.69,27.43,28.75,0.9804,12.24,8.83,10.24,12.24,0.9715,i ordered 8pc combo n got 6pcs???!!!!!,"What would you like us to do for you?: I want Grab to review my case & get back to me  How was the packaging provided?: Delivery-friendly, eg: sealed cups or wrapped containers  Is your order for delivery to a Recipient in another country?: No  Describe your issue: preparation  Affected items: 8 Piece Boneless Wings Combo1X  8 Piece Boneless Wings Combo1X  4 x BW Lemon Pepper (A unique blend of c1X  4 x BW Mango Habanero (Sweet with a spic  Please describe the issue with the item: i ordered 8pc combo n got 6pcs???!!!!!",25/6/24
567129027,2552428-C6MVCRCEVP2YLA,2552428,4-CY31EGMFCETGT2,Jollibee - Woodlands Mrt Station,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,2552428,PAX_ID,91.09,87.71,89.93333333,87.71,0.9462,22.67,21.6,22.3,21.6,0.9621,2.93,1.47,2.203333333,1.47,0.8198, Did not receive potato chips,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 3 pcs Chickenjoy Meal (D) Spicy1X  Potato Chips.  Description: Did not receive potato chips,1/6/24
571624663,216660025-C6NDNCMAAE4YC2,216660025,4-CYXXATUFV6XDAE,Playmade - Paya Lebar Quarters Mall,Playmade,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,14.9,(L) Somersby 0.0 Apple Milk Tea (Bundle),1,1490,1490,216660025,PAX_ID,143.67,142.93,143.3,143.67,0.9764,27.41,27.28,27.36666667,27.41,0.9801,12.36,12.34,12.35,12.35,0.9861, My (L) Somersby 0.0 Apple Milk Tea (Bundle) did not come with the bundle items of the can drink and the tumbler.,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  (L) Somersby 0.0 Apple Milk Tea (Bundle)  Description: My (L) Somersby 0.0 Apple Milk Tea (Bundle) did not come with the bundle items of the can drink and the tumbler.,14/6/24
569203009,40883822-C6M1EFVXLKVDMA,40883822,4-CY3TDEWZCJUGE2,KFC - West Mall,KFC,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.15,Original Recipe Twister Meal,0,800,0,40883822,PAX_ID,160.17,157.42,159.0266667,157.42,0.9882,29,28.53,28.84,29,0.9908,11.81,10.7,11.16,10.7,0.9775, Hi i got missing item for the wrap. How could such things happen?,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Original Recipe Twister Meal1X  OR Twister  Description: Hi i got missing item for the wrap. How could such things happen?,7/6/24
575926648,24629102-C6NYLFEDRJ5EFE,24629102,4-C2VKLADAPABJWA,Stuff'd - Alexandra Retail Centre,Stuff'd,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6,Edamame,1,150,150,24629102,PAX_ID,160.61,160.47,160.5366667,160.47,0.9918,29,28.99,28.99333333,29,0.996,2.19,0.42,1.476666667,1.82,0.7562, All that was delivered is this burrito ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is not sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Edamame1X  Mashed Potatoes1X  Butter Corn1X  Coca-Cola Zero Sugar  Description: All that was delivered is this burrito ,28/6/24
574364902,22031181-C6NUCJTECXLUFA,22031181,4-CZBVJYJ2LKBTBA,Nasi Lemak Ayam Taliwang - Ci Yuan Hawker Centre,Nasi Lemak Ayam Taliwang,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,12,Set J. Jumbo Set,1,1050,1050,22031181,PAX_ID,161,160.88,160.9333333,160.88,0.9947,29,29,29,29,0.997,-2.47,-6.05,-4.073333333,-2.47,0.0043, Missing begedel,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Set J. Jumbo Set1X  Set J. Jumbo Set1X  Begedel  Description: Missing begedel,23/6/24
575747377,229009087-C6NXT73GG3ETET,229009087,4-C3NXEADFHGCYN2,Pizza Hut - Le Quest,Pizza Hut,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,229009087,PAX_ID,161,161,161,161,0.9968,29,29,29,29,0.997,-9.94,-12.68,-11.62,-12.24,0.0005, Missing drink,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: My Box1X  Canned Coca Cola®  Description: Missing drink,27/6/24
573337245,5691876-C6NJAKXFA3CXE6,5691876,4-C2JYMACKEP3GCN,Genki Sushi - Hillion Mall,Genki Sushi,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3.6,Chawanmushi,1,360,360,5691876,PAX_ID,71.47,63.75,67.34,66.8,0.9259,7.23,6.99,7.1,7.23,0.8593,3,2.82,2.88,2.82,0.8586, I didn’t received the order. ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Chawanmushi  Description: I didn’t received the order. ,19/6/24
571615804,261595723-C6NDMFEXFFMVME,261595723,4-CY31A76FSBEZCA,Siriwan Thai Restaurant - CT HUB 2,Siriwan Thai Restaurant,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,50,,,,,261595723,PAX_ID,161,160.96,160.9866667,161,0.9959,29,29,29,29,0.997,13,8.98,11.66,13,0.9812, Missing order 😕 ,Is your order for delivery to a Recipient in another country?: No  What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Issue Type: missing  Affected items: #76.Rice Noodle in Fish Curry Sauce with Vegetable (ขนมจีนน้ำยา)1X  #76.Rice Noodle in Fish Curry Sauce with Vegetable (ขนมจีนน้ำยา)1X  Nam Ya Pa (น้ำยาป่า)  Description: Missing order 😕 ,14/6/24
568320242,227076766-C6MYAPLKJ7L1RX,227076766,4-C2CJVRB2UA4UL2,Northpoint North Wing - Mix & Match,Mix & Match Malls (Food) - Yishun,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,9.92,Chicken Sandwich Tender Combo Meal,0,1680,0,227076766,PAX_ID,160.2,155.23,157.7333333,160.2,0.9864,28.94,28.65,28.76,28.94,0.9896,13,12.94,12.97666667,13,0.9952, All the food from sanook kitchen was missing. Contacted grab driver and he said that the app did not show food from sanook kitchen even though mix and match was selected.,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 2pc Chicken Combo Meal1X  2pc Chicken Combo Meal1X  1 REGULAR Ice Lemon Tea1X  712D Pad Thai Noodle with Prawn 虾炒巴泰面1X  711D Stir-fried Chicken Hor Fun with Thai Basil 九层塔鸡肉炒河粉Chicken Sandwich Tender Combo Meal1X  Chicken Sandwich Tender Combo Meal1X  1 REGULAR Mountain Dew  Description: All the food from sanook kitchen was missing. Contacted grab driver and he said that the app did not show food from sanook kitchen even though mix and match was selected.,4/6/24
569647561,30224201-C6M2J3WXJLACJ6,30224201,4-C25DLNMGNNNAJ6,Jollibee - Bugis Village,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,30224201,PAX_ID,53.94,53.13,53.5,53.94,0.9064,11.03,10.76,10.9,10.76,0.9056,3.97,3.6,3.82,3.89,0.8923," My order is supposed to come with a bottle of 1.5L coke, but it did not arrived. We checked with the driver and said that the vendor didn’t pass it to him. Please refund the amount","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Group Meal D1X  Coke 1.5 (D)  Description: My order is supposed to come with a bottle of 1.5L coke, but it did not arrived. We checked with the driver and said that the vendor didn’t pass it to him. Please refund the amount",8/6/24
575860540,188322114-C6NYHFNBCCABUA,188322114,4-CY3TEGJ3LJ5XCN,Burger King - Lorong 6 Toa Payoh,Burger King,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,188322114,PAX_ID,155.88,145.87,151.9433333,145.87,0.9815,28.94,28.78,28.86666667,28.78,0.9913,12.71,11.84,12.30666667,11.84,0.9858, Didnt receive my hot tea,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Chicken Croissan'wich Meal1X  Hot Tea  Description: Didnt receive my hot tea,28/6/24
575258941,14496341-C6NWREDFPEBTBE,14496341,4-CYLKAAAHTCJKV2,Tang Tea House - Bedok Road,Tang Tea House,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,14496341,PAX_ID,161,160.93,160.96,160.93,0.9951,29,29,29,29,0.997,11.66,10.77,11.13,10.77,0.9773," Shortage item 1 x Drink sour plum, please see the photo and assist. Thanks","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: B05) Seafood Hor Fun + Sour Plum1X  Sour Plum  Description: Shortage item 1 x Drink sour plum, please see the photo and assist. Thanks",26/6/24
574081505,1777435-C6NTEPBHGYTFNN,1777435,SGDD04951,McDonald's - Bedok Reservoir Park,McDonald's,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6,Breakfast Deluxe™ Meal,1,960,300,1777435,PAX_ID,160.29,156.91,158.6133333,158.64,0.9875,28.7,26.05,27.79,26.05,0.9821,11,6.68,9.433333333,6.68,0.9662, This is not the first time harshbrown is missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Breakfast Deluxe™ Meal1X  Hashbrown™Crispy Mac 'N Cheesy Wrap (Sausage) Meal1X  Hashbrown™  Description: This is not the first time harshbrown is missing ,22/6/24
570345289,30399352-C6NAGJ3ELAAUCA,30399352,4-C23YVYCGEJKEVJ,PastaMania - Pioneer Mall,PastaMania,Medium,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,30399352,PAX_ID,160.97,159.7,160.5466667,159.7,0.9919,28.99,28.8,28.91666667,28.8,0.9925,12.99,12.96,12.97666667,12.96,0.9952, Hi I ordered coke but it is missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Treat for One1X  Coke  Description: Hi I ordered coke but it is missing ,10/6/24
567906930,16499438-C6MXBBVJAT2KL6,16499438,4-C3MVRCDJEJNXGJ,Jollibee - Vivo City,Jollibee,Enterprise,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,1.35,Rice (D),1,135,135,16499438,PAX_ID,116.29,111.6,113.8366667,113.62,0.9614,25.05,24.37,24.78666667,24.37,0.9703,7.58,7.45,7.533333333,7.45,0.9517," Ordered a side of rice, didn’t receive it ","What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 1X  Rice (D)  Description: Ordered a side of rice, didn’t receive it ",3/6/24
567927063,243775928-C6MXAREABCLWPA,243775928,4-C2UAVJLJCNCKTJ,Chic-a-boo - Sembawang Shopping Centre,Chic-a-boo,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,243775928,PAX_ID,125.34,124.64,125.0133333,124.64,0.9672,25.59,25.47,25.53,25.53,0.9728,9.32,9.27,9.3,9.31,0.9653, Bought 2 japanese rice but no curry for both!!! Super disappointed as it is my time try this menu!!! PLEASE REVIEW MY CASE!!!,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: 2X  Chicken Fillet Japanese Curry & Savoury Rice  Description: Bought 2 japanese rice but no curry for both!!! Super disappointed as it is my time try this menu!!! PLEASE REVIEW MY CASE!!!,3/6/24
572681999,45351693-C6NGFCAYG4BHSA,45351693,4-CZM1N3BZVPWAVT,I Love Taimei - Hillion Mall,I Love Taimei,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,3,,,,,45351693,PAX_ID,40.01,31.8,34.61666667,32.04,0.8612,8.2,7.19,7.53,7.2,0.8664,4.29,3.54,3.79,3.54,0.8914, Seaweed shake fries is missing ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: BBQ Chicken Value Meal 碳烤鸡排超值套餐1X  Seaweed Shake Fries  Description: Seaweed shake fries is missing ,17/6/24
572323022,10838253-C6NFJGC2UFE1V6,10838253,4-CYTGCXWYA8EAG6,I Love Taimei - Tampines 1,I Love Taimei,Small,helpcenter,P4_MISSING_ITEMS_IN_ORDER_MEX,6.4,Brown Sugar Boba Milk Tea 黑糖珍珠奶茶 Large,1,640,640,10838253,PAX_ID,76.28,69.87,73.29333333,76.28,0.9324,14.43,12.98,13.51666667,14.43,0.9247,5.86,4.71,5.163333333,4.92,0.9224, My order came without one of my drinks. ,What would you like us to do for you?: I want Grab to review my case & get back to me  Did you receive your order in secured packaging?: My order is sealed (with sticker labels or ties)  Is your order for delivery to a Recipient in another country?: No  Issue Type: missing  Affected items: Brown Sugar Boba Milk Tea 黑糖珍珠奶茶 Large1X  Brown Sugar Boba Milk Tea 黑糖珍珠奶茶 Large1X  BS Normal Ice1X  Normal Pearl  Description: My order came without one of my drinks. ,16/6/24
